Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,There 's nothing serious in mortality: All is but toys:,privation,mental faculty & state,life,games & sport,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,renown and grace is dead;,recognition,religion,death,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"The wine of life is drawn, and the mere lees Is left this vault to brag of.",food,life,consumption,preservation,architecture,language,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"The spring, the head, the fountain of your blood Is stopp'd;",nature,anatomy,hindrance,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"The expedition of my violent love Outran the pauser, reason. ",speed,violence,emotions,movement,mental faculty & state,hindrance,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,His silver skin laced with his golden blood;,economics ,anatomy,clothes,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,his gash'd stabs look'd like a breach in nature For ruin's wasteful entrance: ,injuries,nature,destruction,spatial,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"the murderers, Steep'd in the colours of their trade,",violence,cleaning,colors,economics,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"who could refrain, That had a heart to love, and in that heart Courage to make 's love known",resistance,anatomy,emotions,character traits & nature,recognition,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,"we hold our tongues, ",hindrance,anatomy,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,"our fate, Hid in an auger-hole, may rush, and seize us",mystical,concealment,hunting,spatial ,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,Our tears are not yet brew'd.,anatomy,food,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,nor our strong sorrow Upon the foot of motion.,emotions,anatomy,movement,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",BANQUO,Male,"when we have our naked frailties hid, ",clothes ,character traits & nature,concealment,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",BANQUO,Male,"In the great hand of God I stand, and thence Against the undivulged pretence I fight Of treasonous malice.",anatomy,religion,physical activities,deception,violence,politics,ethics
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,Let's briefly put on manly readiness,clothes,men,mental faculty & state,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,There's daggers in men's smiles:,weapons,facial expressions,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,"This murderous shaft that's shot Hath not yet lighted, and our safest way Is to avoid the aim.",violence,weaons,hunting,danger,spatial ,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,"there's warrant in that theft Which steals itself, when there's no mercy left. ",judiciary,economics ,privation,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"the heavens, as troubled with man's act, Threaten his bloody stage:",religion,suffering,humanity,danger,theatre,violence,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,dark night strangles the travelling lamp:,darkness,violence,geography,light,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"Is't night's predominance, or the day's shame,  ",darkness,astrology,light,emotions,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"darkness does the face of earth entomb, ",darkness,anatomy,nature,death,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,When living light should kiss it?,life ,light,affection,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",Old Man,Male,"unnatural, Even like the deed [murder] that's done.",nature,violence,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"[horses] Contending 'gainst obedience, as they would make War with mankind.",equestrian ,violence,devotion,military,humanity,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"Thriftless ambition, that wilt raven up Thine own life's means!",economics,character traits & nature,food,life,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",MACDUFF,Male,Lest our [regime] old robes sit easier than our new!,politics,clothes ,feelings,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,Thou play'dst most foully for't [kingship]:,games & sport,ethics,politics,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,myself should be the root and father Of many kings.,nature,familial,politics,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,"If there come truth from them [witches] As upon thee, Macbeth, their speeches shine",language ,mystical,light,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",LADY MACBETH,Female,"If he had been forgotten, It had been as a gap in our great feast, And all-thing unbecoming.",mental faculty & state,spatial ,food,etiqeutte,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,my duties Are with a most indissoluble tie For ever knit.,devotion,clothes,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,I must become a borrower of the night For a dark hour or twain.,economics,darkness,time,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",BANQUO,Male,our time does call upon 's.,time,commands,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Let every man be master of his time,men,social status,time,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,To be thus [king] is nothing;,politics,privation,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Our fears in Banquo Stick deep;,emotions,violence,spatial ,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"My Genius is rebuked; as, it is said, Mark Antony's was by Caesar. ",mystical,etiquette,historical,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,prophet-like They [witches] hail'd him,religion,mystical,greeting,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"Upon my head they placed a fruitless crown, put a barren sceptre in my gripe, Thence to be wrenched with an unlineal hand, No son of mine succeeding.",anatomy,agriculture,politics,reproduction,violence,familial,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,For Banquo's [enemy] issue have I filed my mind;,social relations,familial,cleaning,mental faculty & state,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Put rancours in the vessel of my peace only for them [Banquo's [enemy] issue],feelings,food,politics,social relations,familial,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"mine eternal jewel Given to the common enemy of man [devil], ",time,economics,social relations,humanity,religion,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"come fate into the list, And champion me to th'utterance!",mystical,games & sport,social relations,death,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"you were borne in hand, how cross'd;",labor,anatomy,deception,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,heavy hand hath bowed you to the grave and beggar'd yours for ever,weight,anatomy,social relations,death,economics,time,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"in the catalogue ye go for men; As hounds and greyhounds, mongrels, spaniels, curs, Shoughs, water-rugs and demi-wolves, are clept All by the name of dogs",language,men,animals,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,every one [character trait] According to the gift which bounteous nature Hath in him closed;,character traits & nature,economics,ethics,nature,spatial,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"I will put that business in your bosoms, ",labor,anatomy,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"Grapples you to the heart and love of us,",adhesion,anatomy,emotions,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"Who wear our health but sickly in his life, ",clothes,medicine,life,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Which in his death were perfect [health].,death,medicine,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"tugg'd with fortune, ",violence,mystical,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,every minute of his being thrusts Against my near'st of life:,time,violence,spatial ,life,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Masking the business from the common eye ,concealment,labor,social status,anatomy,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,Your spirits shine through you.,religion,light,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"I require a clearness: and with him, To leave no rubs nor botches in the work,",judiciary,preservation,hindrance,labor,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,must embrace the fate Of that dark hour.,affection,mystical,darkness,time,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S1",MACBETH,Male,"thy soul's flight, If it find heaven, must find it out tonight.",religion,animals,discovering,darkness,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",LADY MACBETH,Female,"Of sorriest fancies your companions making, Using those thoughts which should indeed have died With them they think on?",mental faculty & state,social relations,death,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"We have scortch'd the snake,",violence,animals,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,our poor malice Remains in danger of her [snake] former tooth.,violence,danger,animals,anatomy,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"better be with the dead, Whom we, to gain our peace, have sent to peace, Than on the torture of the mind to lie In restless ecstasy.",death,feelings,violence,mental faculty & state,sleep,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,Duncan is in his grave; After life's fitful fever he sleeps well;,death,medicine,life,sleep,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"Present him eminence, both with eye and tongue:",appearance,recognition,anatomy,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"We Must lave our honours in these flattering streams, ",cleaning,social status,recognition,nature,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"And make our faces vizards to our hearts, Disguising what they are.",anatomy,theatre,concealment,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"full of scorpions is my mind, ",animals,mental faculty & state,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",LADY MACBETH,Female,nature's copy's not eterne.,nature,judiciary,time,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"The shard-born beetle with his drowsy hums Hath rung night's yawning peal,",anatomy,reproduction,animals,sleep,sounds,darkness,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,"seeling night, Scarf up the tender eye of pitiful day",concealment,darkness,anatomy,character traits & nature,time,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,with thy [the night's] bloody and invisible hand Cancel and tear to pieces that great bond Which keeps me pale! ,darkness,violence,appearance,anatomy,judiciary,preservation,medicine
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male,Good things of day begin to droop and drowse;,ethics,light,sleep,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S2",MACBETH,Male, night's black agents to their preys do rouse.,darkness,colors,social relations,hunting,sleep,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S3",BANQUO,Male,[murderer] O slave!,violence,social status,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,the hearty welcome.,anatomy,greeting,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,play the humble host.,theatre,character traits & nature,social relations,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,my heart speaks they are welcome.,anatomy,language,greeting,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,they encounter thee with their hearts' thanks.,social relations,anatomy,recognition,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"Then comes my fit again: I had else been perfect, Whole as the marble, founded as the rock,  As broad and general as the casing air:",medicine,character traits & nature,materials,danger,nature,spatial,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"I am cabined, cribbed, confined, bound in To saucy doubts and fears.",incarceration,derision,mental faculty & state,emotions,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"There the grown serpent lies; the worm that's fled Hath nature that in time will venom breed, ",animals,death,danger,character traits & nature,time,violence,reproduction
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,[the worm has] No teeth for the present. ,animals,anatomy,time,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,"the feast is sold That is not often vouch'd, ",food,economics ,etiquette,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,"From thence, the sauce to meat is ceremony; ",food,etiquette,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male," good digestion wait on appetite, And health on both!",food,social relations,medicine,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"had we now our country's honour roof'd, ",politics,social status,architecture,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,The fit is momentary; upon a thought He will again be well: ,medicine,time,mental faculty & state,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,This [imagining] is the very painting of your fear: ,mental faculty & state,art,emotions,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,This [imagining] is the air-drawn dagger ,mental faculty & state,nature,weapons,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,"these flaws and starts, Imposters to true fear, ",nature,emotions,deception,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,"[these flaws and starts] would well become A woman's story at a winter's fire, Authorized by her grandam.",nature,emotions,etiquette,women,language,domestic,life's cycle
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"If charnel-houses and our graves must send Those that we bury back,  our monuments Shall be the maws of kites.",death,architecture,anatomy,animals,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",LADY MACBETH,Female,quite unmanned in folly,men,mental faculty & state,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A3, S4",MACBETH,Male,"Blood hath been shed ere now, i' the olden time, Ere humane statute purged the gentle weal;",anatomy,violence,time,humanity,judiciary,medicine,politics
